2008,0.5174825174825175
2009,0.53521126760563376
2010,0.55319148936170215
2011,0.47826086956521729
2012,0.484375
2013,0.40559440559440563
2014,0.54374999999999996
2015,0.50276243093922657
2016,0.51470588235294112
