Date,Open,High,Low,Close,Adj Close,Volume,dates
2014-02-11,56.66,57.380001,56.549999,57.139999,50.508171,8170900,2014-02-11
2014-02-12,57.169998,57.169998,56.619999,56.950001,50.340229,7010800,2014-02-12
2014-02-13,56.970001,57.360001,56.450001,56.860001,50.260677,7564500,2014-02-13
2014-02-14,56.66,56.689999,55.759998,56.060001,49.931122,8586200,2014-02-14
2014-02-18,56.419998,56.639999,56.169998,56.389999,50.225044,6094900,2014-02-18
2014-02-19,56.360001,57.82,56.32,57.310001,51.044468,8838300,2014-02-19
2014-02-20,57.400002,57.400002,56.41,56.619999,50.429897,8790200,2014-02-20
2014-02-21,56.720001,56.799999,56.150002,56.240002,50.091454,6596600,2014-02-21
2014-02-24,56.189999,56.639999,55.439999,56.139999,50.002388,9151600,2014-02-24
2014-02-25,55.959999,56.610001,55.810001,56.509998,50.331928,8030600,2014-02-25
2014-02-26,58.580002,61.18,58.099998,60.490002,53.876812,24180800,2014-02-26
2014-02-27,60.419998,60.779999,59.75,60.66,54.028214,9453700,2014-02-27
2014-02-28,60.610001,62.880001,60.400002,62.540001,55.70269,14246300,2014-02-28
2014-03-03,61.939999,62.41,61.700001,61.959999,55.1861,6813300,2014-03-03
2014-03-04,62.509998,62.549999,61.25,61.330002,54.624969,6400100,2014-03-04
2014-03-05,61.650002,61.66,60.360001,60.599998,53.974773,7421100,2014-03-05
2014-03-06,60.610001,61.09,60.52,60.740002,54.099483,4835100,2014-03-06
2014-03-07,60.84,60.98,60.57,60.75,54.108383,3817500,2014-03-07
2014-03-10,60.82,61.240002,60.700001,61.16,54.473553,3663700,2014-03-10
2014-03-11,61.25,61.52,60.869999,60.939999,54.277611,4485100,2014-03-11
2014-03-12,60.540001,61.220001,60.52,61.099998,54.420116,3851500,2014-03-12
2014-03-13,61.080002,61.619999,59.709999,59.73,53.199894,6142600,2014-03-13
2014-03-14,59.599998,59.990002,59.27,59.360001,52.870346,5631200,2014-03-14
2014-03-17,59.59,59.959999,59.299999,59.669998,53.146454,3424500,2014-03-17
2014-03-18,59.799999,59.939999,59.560001,59.720001,53.190987,3129000,2014-03-18
2014-03-19,59.759998,60.209999,59.060001,59.48,52.97723,4280700,2014-03-19
2014-03-20,59.529999,59.900002,59.259998,59.700001,53.173183,3332100,2014-03-20
2014-03-21,60.119999,60.18,59.360001,59.450001,52.9505,5995400,2014-03-21
2014-03-24,59.880001,60.040001,59.16,59.459999,52.959415,4543700,2014-03-24
2014-03-25,59.59,59.599998,58.599998,59.060001,52.603149,5216800,2014-03-25
2014-03-26,59.220001,59.990002,59.060001,59.200001,52.727837,4438900,2014-03-26
2014-03-27,59.57,60.139999,59.02,59.740002,53.208801,4416400,2014-03-27
2014-03-28,59.740002,60.119999,59.700001,59.98,53.422569,3063900,2014-03-28
2014-03-31,60.240002,60.779999,59.950001,60.509998,53.894615,4255900,2014-03-31
2014-04-01,60.740002,60.810001,60.299999,60.57,53.948051,4246000,2014-04-01
2014-04-02,60.5,61.139999,60.450001,60.889999,54.233074,3970400,2014-04-02
2014-04-03,61.299999,61.880001,60.68,61.720001,54.972343,4565300,2014-04-03
2014-04-04,61.93,62.259998,61.099998,61.139999,54.455742,3823500,2014-04-04
2014-04-07,61.060001,61.060001,60.5,60.5,53.885708,4199100,2014-04-07
2014-04-08,60.330002,61.599998,60.099998,61.5,54.776382,4527800,2014-04-08
2014-04-09,61.77,61.77,61.0,61.209999,54.518097,4689100,2014-04-09
2014-04-10,61.830002,61.830002,59.669998,59.669998,53.146454,5904100,2014-04-10
2014-04-11,59.599998,59.709999,58.580002,58.900002,52.460636,5330700,2014-04-11
2014-04-14,59.25,59.490002,58.939999,59.419998,52.92379,4065900,2014-04-14
2014-04-15,59.650002,59.779999,59.139999,59.48,52.97723,3717000,2014-04-15
2014-04-16,59.869999,60.0,59.52,59.91,53.360214,3539600,2014-04-16
2014-04-17,59.709999,60.040001,59.650002,60.0,53.44038,3634700,2014-04-17
2014-04-21,59.869999,59.950001,59.52,59.759998,53.226616,3704100,2014-04-21
2014-04-22,59.82,60.669998,59.77,60.32,53.725391,4834600,2014-04-22
2014-04-23,60.32,60.82,60.32,60.740002,54.099483,2969900,2014-04-23
2014-04-24,60.849998,61.459999,60.75,61.450001,54.731857,3671000,2014-04-24
2014-04-25,60.990002,61.310001,60.450001,61.259998,54.562626,5164600,2014-04-25
2014-04-28,60.98,62.48,60.98,62.18,55.382042,4895200,2014-04-28
2014-04-29,62.299999,62.34,61.82,61.970001,55.194996,4176400,2014-04-29
2014-04-30,61.830002,61.91,61.400002,61.75,54.999058,4526900,2014-04-30
2014-05-01,61.849998,61.869999,61.330002,61.740002,54.990143,3611600,2014-05-01
2014-05-02,61.860001,62.639999,61.73,62.009998,55.230625,3423800,2014-05-02
2014-05-05,61.02,61.599998,59.619999,59.869999,53.324589,16189500,2014-05-05
2014-05-06,59.23,59.290001,57.599998,57.639999,51.338394,13323400,2014-05-06
2014-05-07,57.860001,58.25,57.66,58.130001,51.774818,6424400,2014-05-07
2014-05-08,58.290001,58.759998,57.98,58.32,51.94405,6808800,2014-05-08
2014-05-09,58.290001,59.25,58.290001,59.130001,52.665489,6254800,2014-05-09
2014-05-12,59.290001,59.709999,59.27,59.639999,53.119736,3719600,2014-05-12
2014-05-13,59.619999,59.860001,59.16,59.560001,53.048477,4900300,2014-05-13
2014-05-14,59.560001,59.799999,59.080002,59.27,52.790192,4275200,2014-05-14
2014-05-15,58.59,58.669998,57.799999,58.18,51.819355,8249000,2014-05-15
2014-05-16,58.290001,58.830002,58.119999,58.639999,52.229057,6409200,2014-05-16
2014-05-19,58.169998,58.490002,58.040001,58.290001,52.300842,3674200,2014-05-19
2014-05-20,57.919998,57.939999,56.529999,56.610001,50.793453,9392600,2014-05-20
2014-05-21,56.990002,57.450001,56.130001,57.200001,51.322838,14802300,2014-05-21
2014-05-22,57.07,57.099998,55.619999,55.990002,50.23716,12411400,2014-05-22
2014-05-23,56.150002,56.220001,55.66,55.689999,49.967991,7575800,2014-05-23
2014-05-27,55.889999,55.950001,55.41,55.77,50.039764,5639700,2014-05-27
2014-05-28,56.0,56.0,55.25,55.34,49.653946,5822700,2014-05-28
2014-05-29,55.400002,55.959999,55.299999,55.880001,50.138474,4829700,2014-05-29
2014-05-30,55.919998,56.919998,55.889999,56.759998,50.928043,6305300,2014-05-30
2014-06-02,56.900002,57.040001,56.450001,56.490002,50.685783,3747500,2014-06-02
2014-06-03,56.529999,56.959999,56.290001,56.790001,50.95496,4517600,2014-06-03
2014-06-04,56.630001,57.200001,56.5,57.18,51.304901,3633000,2014-06-04
2014-06-05,57.259998,57.790001,57.09,57.490002,51.583042,4506100,2014-06-05
2014-06-06,57.5,57.799999,57.490002,57.68,51.753521,3571500,2014-06-06
2014-06-09,57.779999,58.220001,57.470001,57.599998,51.681736,4424800,2014-06-09
2014-06-10,57.580002,57.580002,56.669998,56.860001,51.017765,6609800,2014-06-10
2014-06-11,56.709999,57.32,56.610001,57.080002,51.215164,5344900,2014-06-11
2014-06-12,57.139999,57.360001,57.110001,57.240002,51.35873,5457900,2014-06-12
2014-06-13,57.349998,57.470001,57.049999,57.23,51.349758,3718800,2014-06-13
2014-06-16,57.23,57.790001,57.060001,57.740002,51.807354,5342600,2014-06-16
2014-06-17,57.599998,58.619999,57.509998,58.169998,52.193169,6618700,2014-06-17
2014-06-18,58.299999,58.740002,58.119999,58.700001,52.668724,3748900,2014-06-18
2014-06-19,58.720001,59.32,58.700001,58.740002,52.704601,3900500,2014-06-19
2014-06-20,58.709999,58.810001,58.099998,58.290001,52.300842,5189000,2014-06-20
2014-06-23,58.119999,58.450001,58.060001,58.419998,52.41748,3749100,2014-06-23
2014-06-24,58.18,58.860001,58.02,58.700001,52.668724,4374500,2014-06-24
2014-06-25,58.509998,58.509998,57.919998,58.060001,52.094479,5998500,2014-06-25
2014-06-26,58.07,58.099998,57.630001,57.869999,51.924,3548000,2014-06-26
2014-06-27,57.77,58.32,57.75,58.119999,52.148304,8466000,2014-06-27
2014-06-30,58.09,58.5,57.84,57.950001,51.995777,4864300,2014-06-30
2014-07-01,58.389999,58.450001,57.950001,58.369999,52.372623,3768500,2014-07-01
2014-07-02,58.5,59.099998,58.400002,58.77,52.731522,3061400,2014-07-02
2014-07-03,59.119999,59.529999,58.939999,59.509998,53.395481,3014400,2014-07-03
2014-07-07,59.360001,60.049999,59.23,59.990002,53.826172,4917300,2014-07-07
2014-07-08,59.75,59.939999,59.380001,59.799999,53.655693,4582200,2014-07-08
2014-07-09,59.57,60.189999,59.57,60.049999,53.880005,4276700,2014-07-09
2014-07-10,59.459999,59.98,59.459999,59.93,53.772335,3799900,2014-07-10
2014-07-11,59.959999,60.049999,59.650002,60.0,53.835144,3109100,2014-07-11
2014-07-14,60.139999,60.189999,59.950001,60.18,53.996651,3809200,2014-07-14
2014-07-15,60.549999,60.720001,60.23,60.709999,54.472191,5722100,2014-07-15
2014-07-16,60.740002,60.740002,59.82,60.139999,53.960762,6987700,2014-07-16
2014-07-17,59.990002,60.200001,59.57,59.720001,53.583908,4559400,2014-07-17
2014-07-18,59.82,60.040001,59.5,60.009998,53.844116,4735900,2014-07-18
2014-07-21,59.98,60.02,59.040001,59.299999,53.207069,4122900,2014-07-21
2014-07-22,59.419998,59.52,59.139999,59.380001,53.278847,3548400,2014-07-22
2014-07-23,59.450001,60.84,59.369999,60.73,54.490135,6167200,2014-07-23
2014-07-24,60.740002,61.07,60.419998,60.990002,54.723423,3491900,2014-07-24
2014-07-25,60.759998,60.889999,60.290001,60.389999,54.18507,2629200,2014-07-25
2014-07-28,60.400002,60.580002,59.990002,60.299999,54.104321,4011200,2014-07-28
2014-07-29,60.349998,61.32,60.299999,61.099998,54.822121,3807200,2014-07-29
2014-07-30,61.310001,61.630001,61.139999,61.380001,55.073357,3677000,2014-07-30
2014-07-31,61.0,61.0,59.580002,59.59,53.46727,7067900,2014-07-31
2014-08-01,59.32,60.0,59.200001,59.849998,53.700542,4011800,2014-08-01
2014-08-04,60.169998,61.0,59.919998,60.700001,54.463226,4232000,2014-08-04
2014-08-05,58.450001,59.41,57.810001,58.029999,52.067554,14982100,2014-08-05
2014-08-06,57.48,58.240002,57.259998,57.970001,52.013714,7262700,2014-08-06
2014-08-07,58.259998,58.360001,57.27,57.5,51.592014,4917200,2014-08-07
2014-08-08,57.889999,58.59,57.619999,58.540001,52.525154,4710700,2014-08-08
2014-08-11,58.599998,58.669998,58.150002,58.360001,52.363647,2788100,2014-08-11
2014-08-12,58.349998,58.540001,58.02,58.459999,52.453377,2946000,2014-08-12
2014-08-13,58.43,58.48,57.75,58.259998,52.273918,3660300,2014-08-13
2014-08-14,58.200001,58.77,58.09,58.740002,52.704601,3144900,2014-08-14
2014-08-15,58.740002,58.77,57.84,58.200001,52.220089,4186700,2014-08-15
2014-08-18,58.049999,58.689999,57.75,58.549999,53.007736,4016700,2014-08-18
2014-08-19,58.84,59.41,58.599998,59.25,53.641479,4807300,2014-08-19
2014-08-20,58.5,60.790001,58.25,60.330002,54.619247,12835000,2014-08-20
2014-08-21,60.400002,61.09,59.82,61.07,55.289196,6562000,2014-08-21
2014-08-22,61.139999,61.459999,60.779999,61.049999,55.271091,4566200,2014-08-22
2014-08-25,61.299999,61.5,60.720001,60.98,55.207718,4368200,2014-08-25
2014-08-26,61.049999,61.200001,60.59,60.700001,54.954224,3224800,2014-08-26
2014-08-27,60.73,60.959999,60.639999,60.790001,55.035706,2797700,2014-08-27
2014-08-28,60.48,60.59,60.07,60.349998,54.637348,4221300,2014-08-28
2014-08-29,60.720001,60.720001,60.049999,60.07,54.383854,4008100,2014-08-29
2014-09-02,60.279999,60.5,59.98,60.189999,54.492493,2602700,2014-09-02
2014-09-03,60.529999,60.57,59.98,60.389999,54.673565,3553500,2014-09-03
2014-09-04,60.380001,61.209999,60.200001,61.029999,55.252979,4363300,2014-09-04
2014-09-05,61.0,61.150002,60.5,61.080002,55.29826,3401800,2014-09-05
2014-09-08,60.900002,61.200001,60.27,60.560001,54.827473,3191300,2014-09-08
2014-09-09,60.470001,60.91,60.18,60.880001,55.117188,4237200,2014-09-09
2014-09-10,61.009998,62.34,60.869999,61.950001,56.085903,8681600,2014-09-10
2014-09-11,61.830002,62.68,61.610001,62.59,56.665314,5599800,2014-09-11
2014-09-12,62.540001,62.650002,61.98,62.529999,56.610989,4427400,2014-09-12
2014-09-15,62.43,62.610001,62.07,62.209999,56.321281,3694100,2014-09-15
2014-09-16,62.07,63.259998,62.060001,62.860001,56.909756,4552400,2014-09-16
2014-09-17,62.869999,63.09,62.48,62.869999,56.918812,3275900,2014-09-17
2014-09-18,63.23,64.650002,63.200001,63.93,57.878475,7343500,2014-09-18
2014-09-19,64.230003,64.360001,63.610001,63.810001,57.769836,4918900,2014-09-19
2014-09-22,63.540001,63.77,63.130001,63.360001,57.362427,3078100,2014-09-22
2014-09-23,63.32,63.599998,63.07,63.080002,57.10894,3995300,2014-09-23
2014-09-24,63.0,63.93,62.990002,63.880001,57.83321,3249400,2014-09-24
2014-09-25,63.630001,63.759998,62.75,62.880001,56.927864,2840900,2014-09-25
2014-09-26,63.200001,63.279999,62.639999,63.150002,57.172302,2336200,2014-09-26
2014-09-29,62.57,63.16,62.529999,63.040001,57.072723,2170300,2014-09-29
2014-09-30,62.860001,63.09,62.52,62.68,56.746792,2557700,2014-09-30
2014-10-01,62.68,62.900002,62.029999,62.07,56.194538,3876400,2014-10-01
2014-10-02,62.139999,62.700001,61.610001,62.57,56.647213,3199800,2014-10-02
2014-10-03,63.09,63.450001,62.77,63.07,57.09988,2606500,2014-10-03
2014-10-06,63.029999,63.34,62.189999,62.279999,56.384659,2481300,2014-10-06
2014-10-07,62.02,62.080002,61.330002,61.540001,55.71471,3661900,2014-10-07
2014-10-08,61.68,62.959999,61.52,62.810001,56.864491,3951200,2014-10-08
2014-10-09,62.75,63.09,61.419998,61.599998,55.769032,4349000,2014-10-09
2014-10-10,61.68,62.439999,60.549999,60.59,54.854633,6201900,2014-10-10
2014-10-13,60.549999,61.57,60.029999,60.439999,54.71883,5330000,2014-10-13
2014-10-14,60.959999,61.82,60.740002,61.689999,55.850506,4542600,2014-10-14
2014-10-15,60.860001,61.240002,59.290001,59.98,54.302383,7773900,2014-10-15
2014-10-16,58.830002,60.169998,58.720001,59.439999,53.813496,4332600,2014-10-16
2014-10-17,59.93,60.060001,58.900002,59.07,53.478519,6502300,2014-10-17
2014-10-20,58.959999,60.310001,58.959999,60.290001,54.583031,4302200,2014-10-20
2014-10-21,60.689999,61.939999,60.41,61.639999,55.805237,4790200,2014-10-21
2014-10-22,61.77,62.43,61.27,61.330002,55.524586,3790600,2014-10-22
2014-10-23,61.790001,62.5,61.689999,62.029999,56.158325,3412700,2014-10-23
2014-10-24,61.950001,62.02,61.200001,61.57,55.741859,3984500,2014-10-24
2014-10-27,61.549999,61.75,61.029999,61.560001,55.732811,3630500,2014-10-27
2014-10-28,61.25,61.32,60.290001,60.650002,54.908955,4976500,2014-10-28
2014-10-29,60.720001,60.959999,60.369999,60.889999,55.126236,2992200,2014-10-29
2014-10-30,60.810001,61.959999,60.549999,61.779999,55.931992,2303500,2014-10-30
2014-10-31,62.25,62.369999,61.439999,61.82,55.968208,4231400,2014-10-31
2014-11-03,61.82,61.98,61.139999,61.59,55.759972,2728000,2014-11-03
2014-11-04,61.560001,61.630001,60.98,61.369999,55.560787,3038300,2014-11-04
2014-11-05,61.849998,62.0,60.990002,61.119999,55.334457,2687700,2014-11-05
2014-11-06,61.330002,62.0,61.130001,61.889999,56.031578,3956100,2014-11-06
2014-11-07,62.279999,64.660004,62.169998,64.169998,58.095753,7531300,2014-11-07
2014-11-10,64.839996,65.919998,64.139999,65.519997,59.317959,7876600,2014-11-10
2014-11-11,65.440002,65.860001,65.260002,65.720001,59.499039,3418200,2014-11-11
2014-11-12,65.489998,66.900002,65.370003,66.720001,60.404377,6236600,2014-11-12
2014-11-13,66.959999,67.779999,66.940002,67.5,61.110542,7880200,2014-11-13
2014-11-14,67.330002,68.279999,67.150002,68.129997,61.680897,5487900,2014-11-14
2014-11-17,67.580002,67.699997,66.900002,67.129997,61.243008,7260900,2014-11-17
2014-11-18,66.959999,67.760002,66.5,67.510002,61.589676,5575400,2014-11-18
2014-11-19,69.949997,73.080002,69.860001,72.5,66.142082,25615400,2014-11-19
2014-11-20,71.339996,71.830002,70.300003,71.190002,64.94696,11065700,2014-11-20
2014-11-21,71.800003,72.260002,71.050003,71.510002,65.238892,6835200,2014-11-21
2014-11-24,71.360001,72.160004,71.0,71.57,65.293633,4095500,2014-11-24
2014-11-25,71.68,72.199997,71.360001,72.099998,65.777161,6635000,2014-11-25
2014-11-26,71.959999,72.300003,71.730003,72.160004,65.831909,4123300,2014-11-26
2014-11-28,72.559998,74.760002,72.559998,74.0,67.510544,4466500,2014-11-28
2014-12-01,73.339996,73.470001,72.059998,72.75,66.37014,7798400,2014-12-01
2014-12-02,72.529999,73.400002,72.379997,73.07,66.662094,4142600,2014-12-02
2014-12-03,73.0,73.830002,72.589996,73.330002,66.899284,6699600,2014-12-03
2014-12-04,73.330002,73.400002,72.529999,73.279999,66.853668,4238000,2014-12-04
2014-12-05,73.519997,73.709999,72.879997,73.660004,67.200356,3760000,2014-12-05
2014-12-08,73.5,74.099998,73.239998,73.779999,67.309822,3851500,2014-12-08
2014-12-09,72.650002,73.629997,72.400002,73.599998,67.145622,3367600,2014-12-09
2014-12-10,73.300003,74.190002,72.839996,72.910004,66.516113,4556000,2014-12-10
2014-12-11,73.660004,74.580002,73.32,73.529999,67.081741,5648200,2014-12-11
2014-12-12,73.540001,74.0,72.389999,72.400002,66.050842,4592000,2014-12-12
2014-12-15,73.07,73.519997,72.400002,73.199997,66.780693,3638000,2014-12-15
2014-12-16,73.199997,73.309998,71.980003,72.279999,65.941368,7869200,2014-12-16
2014-12-17,72.879997,73.730003,72.279999,73.57,67.118248,2972800,2014-12-17
2014-12-18,74.300003,74.989998,73.720001,74.639999,68.094406,7823800,2014-12-18
2014-12-19,74.400002,74.620003,73.690002,73.949997,67.464912,6277200,2014-12-19
2014-12-22,73.970001,74.589996,73.870003,74.5,67.966675,3730300,2014-12-22
2014-12-23,74.830002,75.07,74.360001,74.690002,68.140038,3514500,2014-12-23
2014-12-24,74.790001,75.32,74.610001,74.650002,68.103523,1783800,2014-12-24
2014-12-26,74.720001,75.370003,74.610001,75.059998,68.477577,2222500,2014-12-26
2014-12-29,75.059998,75.989998,74.870003,75.529999,68.906357,2744900,2014-12-29
2014-12-30,75.440002,75.879997,75.199997,75.709999,69.07058,2160800,2014-12-30
2014-12-31,75.449997,76.650002,75.269997,75.910004,69.253036,3206000,2014-12-31
